,my_id,pro_id,name,tags,dif,url
3804,1812,413B,Spyke Chatting,implementation,1300,/problemset/problem/413/B
3805,1811,413A,Data Recovery,implementation,1200,/problemset/problem/413/A
3806,1810,412E,E-mail Addresses,implementation,1800,/problemset/problem/412/E
3807,1809,412D,Giving Awards,dfs and similar,1900,/problemset/problem/412/D
3808,1808,412C,Pattern,"implementation,strings",1300,/problemset/problem/412/C
3809,1807,412B,Network Configuration,"greedy,sortings",1000,/problemset/problem/412/B
3810,1806,412A,Poster,"greedy,implementation",1000,/problemset/problem/412/A
3811,1805,411C,Kicker,implementation,2100,/problemset/problem/411/C
3812,1804,411B,Multi-core Processor,implementation,2000,/problemset/problem/411/B
3813,1803,411A,Password Check,implementation,1800,/problemset/problem/411/A
3814,1802,409I,Feed the Golorp,*special problem,2900,/problemset/problem/409/I
3815,1801,409H,A + B Strikes Back,"*special problem,brute force,constructive algorithms,dsu,implementation",1700,/problemset/problem/409/H
3816,1800,409G,On a plane,*special problem,2600,/problemset/problem/409/G
3817,1799,409F,000001,*special problem,2300,/problemset/problem/409/F
3818,1798,409E,Dome,*special problem,2100,/problemset/problem/409/E
3819,1797,409D,Big Data,*special problem,2000,/problemset/problem/409/D
3820,1796,409C,Magnum Opus,*special problem,1700,/problemset/problem/409/C
3821,1795,409B,Mysterious Language,*special problem,1800,/problemset/problem/409/B
3822,1794,409A,The Great Game,*special problem,1700,/problemset/problem/409/A
3823,1793,408B,Garland,implementation,1200,/problemset/problem/408/B
3824,1792,408A,Line to Cashier,implementation,900,/problemset/problem/408/A
3825,1791,407E,k-d-sequence,data structures,3100,/problemset/problem/407/E
3826,1790,407D,Largest Submatrix 3,"dp,hashing",2600,/problemset/problem/407/D
3827,1789,407C,Curious Array,"brute force,combinatorics,implementation,math",2500,/problemset/problem/407/C
3828,1788,407B,Long Path,"dp,implementation",1800,/problemset/problem/407/B
3829,1787,407A,Triangle,"brute force,geometry,implementation,math",1700,/problemset/problem/407/A
3830,1786,406E,Hamming Triples,"implementation,math,two pointers",2700,/problemset/problem/406/E
3831,1785,406D,Hill Climbing,"dfs and similar,geometry,trees",2200,/problemset/problem/406/D
3832,1784,405E,Graph Cutting,"dfs and similar,graphs",2400,/problemset/problem/405/E
3833,1783,405D,Toy Sum,"greedy,implementation,math",1900,/problemset/problem/405/D
3834,1782,405C,Unusual Product,"implementation,math",1600,/problemset/problem/405/C
3835,1781,405B,Domino Effect,,1200,/problemset/problem/405/B
3836,1780,405A,Gravity Flip,"greedy,implementation,sortings",1000,/problemset/problem/405/A
3837,1779,404E,Maze 1D,"binary search,greedy,implementation",2700,/problemset/problem/404/E
3838,1778,404D,Minesweeper 1D,"dp,implementation",2200,/problemset/problem/404/D
3839,1777,404C,Restore Graph,"dfs and similar,graphs,sortings",1800,/problemset/problem/404/C
3840,1776,404B,Marathon,"implementation,math",1500,/problemset/problem/404/B
3841,1775,404A,Valera and X,implementation,1100,/problemset/problem/404/A
3842,1774,403E,Two Rooted Trees,"data structures,implementation,trees",2900,/problemset/problem/403/E
3843,1773,403D,Beautiful Pairs of Numbers,"combinatorics,dp",2200,/problemset/problem/403/D
3844,1772,402E,Strictly Positive Matrix,"graphs,math",2200,/problemset/problem/402/E
3845,1771,402D,Upgrading Array,"dp,greedy,math,number theory",2000,/problemset/problem/402/D
3846,1770,402C,Searching for Graph,"brute force,constructive algorithms,graphs",1500,/problemset/problem/402/C
3847,1769,402B,Trees in a Row,"brute force,implementation",1400,/problemset/problem/402/B
3848,1768,402A,Nuts,"greedy,math",1200,/problemset/problem/402/A
3849,1767,401E,Olympic Games,math,2500,/problemset/problem/401/E
3850,1766,401D,Roman and Numbers,"bitmasks,brute force,combinatorics,dp,number theory",2000,/problemset/problem/401/D
3851,1765,401C,Team,"constructive algorithms,greedy,implementation",1400,/problemset/problem/401/C
3852,1764,401B,Sereja and Contests,"greedy,implementation,math",1200,/problemset/problem/401/B
3853,1763,401A,Vanya and Cards,"implementation,math",900,/problemset/problem/401/A
3854,1762,400E,Inna and Binary Logic,"binary search,bitmasks,data structures",2400,/problemset/problem/400/E
3855,1761,400D,Dima and Bacteria,"dsu,graphs,shortest paths",2000,/problemset/problem/400/D
3856,1760,400C,Inna and Huge Candy Matrix,"implementation,math",1500,/problemset/problem/400/C
3857,1759,400B,Inna and New Matrix of Candies,"brute force,implementation,schedules",1300,/problemset/problem/400/B
3858,1758,400A,Inna and Choose Options,implementation,1000,/problemset/problem/400/A
3859,1757,399B,Red and Blue Balls,,,/problemset/problem/399/B
3860,1756,399A,Pages,implementation,,/problemset/problem/399/A
3861,1755,398E,Sorting Permutations,,,/problemset/problem/398/E
3862,1754,398D,Instant Messanger,data structures,,/problemset/problem/398/D
3863,1753,398C,Tree and Array,constructive algorithms,,/problemset/problem/398/C
3864,1752,398B,Painting The Wall,"dp,probabilities",,/problemset/problem/398/B
3865,1751,398A,Cards,"constructive algorithms,implementation",,/problemset/problem/398/A
3866,1750,397B,On Corruption and Numbers,"constructive algorithms,implementation,math",,/problemset/problem/397/B
3867,1749,397A,On Segment's Own Points,implementation,,/problemset/problem/397/A
3868,1748,396E,On Iteration of One Well-Known Function,math,,/problemset/problem/396/E
3869,1747,396D,On Sum of Number of Inversions in Permutations,"combinatorics,math",,/problemset/problem/396/D
3870,1746,396C,On Changing Tree,"data structures,graphs,trees",,/problemset/problem/396/C
3871,1745,396B,On Sum of Fractions,"math,number theory",,/problemset/problem/396/B
3872,1744,396A,On Number of Decompositions into Multipliers,"combinatorics,math,number theory",,/problemset/problem/396/A
3873,1743,394E,Lightbulb for Minister,geometry,,/problemset/problem/394/E
3874,1742,394D,Physical Education and Buns,"brute force,implementation,math",,/problemset/problem/394/D
3875,1741,394C,Dominoes,"constructive algorithms,greedy",,/problemset/problem/394/C
3876,1740,394B,Very Beautiful Number,math,,/problemset/problem/394/B
3877,1739,394A,Counting Sticks,"brute force,implementation",,/problemset/problem/394/A
3878,1738,393B,Three matrices,,,/problemset/problem/393/B
3879,1737,393A,Nineteen,,,/problemset/problem/393/A
3880,1736,392E,Deleting Substrings,,,/problemset/problem/392/E
3881,1735,392D,Three Arrays,data structures,,/problemset/problem/392/D
3882,1734,392C,Yet Another Number Sequence,"combinatorics,math,matrices",,/problemset/problem/392/C
3883,1733,392B,Tower of Hanoi,dp,,/problemset/problem/392/B
3884,1732,392A,Blocked Points,math,,/problemset/problem/392/A
3885,1731,391F3,Stock Trading,,,/problemset/problem/391/F3
3886,1730,391F2,Stock Trading,greedy,,/problemset/problem/391/F2
3887,1729,391F1,Stock Trading,dp,,/problemset/problem/391/F1
3888,1728,391E2,Three Trees,,,/problemset/problem/391/E2
3889,1727,391E1,Three Trees,,,/problemset/problem/391/E1
3890,1726,391D2,Supercollider,data structures,,/problemset/problem/391/D2
3891,1725,391D1,Supercollider,brute force,,/problemset/problem/391/D1
3892,1724,391C3,The Tournament,,,/problemset/problem/391/C3
3893,1723,391C2,The Tournament,greedy,,/problemset/problem/391/C2
3894,1722,391C1,The Tournament,brute force,,/problemset/problem/391/C1
3895,1721,391B,Word Folding,brute force,,/problemset/problem/391/B
3896,1720,391A,Genetic Engineering,"implementation,two pointers",,/problemset/problem/391/A
3897,1719,390E,Inna and Large Sweet Matrix,,,/problemset/problem/390/E
3898,1718,390D,Inna and Sweet Matrix,constructive algorithms,,/problemset/problem/390/D
3899,1717,390C,Inna and Candy Boxes,data structures,,/problemset/problem/390/C
3900,1716,390B,"Inna, Dima and Song",implementation,,/problemset/problem/390/B
3901,1715,390A,Inna and Alarm Clock,implementation,,/problemset/problem/390/A
3902,1714,389B,Fox and Cross,"greedy,implementation",1200,/problemset/problem/389/B
3903,1713,389A,Fox and Number Game,"greedy,math",1100,/problemset/problem/389/A
3904,1712,388E,Fox and Meteor Shower,geometry,3000,/problemset/problem/388/E
3905,1711,388D,Fox and Perfect Sets,math,2700,/problemset/problem/388/D
3906,1710,388C,Fox and Card Game,"games,greedy,sortings",2000,/problemset/problem/388/C
3907,1709,388B,Fox and Minimal path,"bitmasks,constructive algorithms,graphs,implementation,math",2000,/problemset/problem/388/B
3908,1708,388A,Fox and Box Accumulation,"greedy,sortings",1400,/problemset/problem/388/A
3909,1707,387E,George and Cards,"binary search,data structures",2500,/problemset/problem/387/E
3910,1706,387D,George and Interesting Graph,graph matchings,2700,/problemset/problem/387/D
3911,1705,387C,George and Number,"greedy,implementation",1700,/problemset/problem/387/C
3912,1704,387B,George and Round,"brute force,greedy,two pointers",1200,/problemset/problem/387/B
3913,1703,387A,George and Sleep,implementation,1000,/problemset/problem/387/A
3914,1702,386D,Game with Points,"dp,graphs,implementation,shortest paths",2300,/problemset/problem/386/D
3915,1701,386C,Diverse Substrings,"dp,strings,two pointers",2100,/problemset/problem/386/C
3916,1700,386B,"Fly, freebies, fly!","binary search,brute force,implementation",1500,/problemset/problem/386/B
3917,1699,386A,Second-Price Auction,implementation,1100,/problemset/problem/386/A
3918,1698,385E,Bear in the Field,"math,matrices",2700,/problemset/problem/385/E
3919,1697,385D,Bear and Floodlight,"bitmasks,dp,geometry",2500,/problemset/problem/385/D
3920,1696,385C,Bear and Prime Numbers,"binary search,brute force,data structures,dp,implementation,math,number theory",1800,/problemset/problem/385/C
3921,1695,385B,Bear and Strings,"brute force,greedy,implementation,math,strings",1300,/problemset/problem/385/B
3922,1694,385A,Bear and Raspberry,"brute force,greedy,implementation",1100,/problemset/problem/385/A
3923,1693,384B,Multitasking,"greedy,implementation,sortings,two pointers",1500,/problemset/problem/384/B
3924,1692,384A,Coder,implementation,800,/problemset/problem/384/A
3925,1691,383E,Vowels,"combinatorics,divide and conquer,dp",2700,/problemset/problem/383/E
3926,1690,383D,Antimatter,dp,2300,/problemset/problem/383/D
3927,1689,383C,Propagating tree,"data structures,dfs and similar,trees",2400,/problemset/problem/383/C
3928,1688,383B,Volcanoes,"binary search,implementation,sortings,two pointers",2200,/problemset/problem/383/B
3929,1687,383A,Milking cows,"data structures,greedy",1500,/problemset/problem/383/A
3930,1686,382E,Ksenia and Combinatorics,"combinatorics,dp",2600,/problemset/problem/382/E
3931,1685,382D,Ksenia and Pawns,"dfs and similar,graphs,implementation,trees",2300,/problemset/problem/382/D
3932,1684,382C,Arithmetic Progression,"implementation,sortings",1700,/problemset/problem/382/C
3933,1683,382B,Number Busters,"binary search,math",2000,/problemset/problem/382/B
3934,1682,382A,Ksenia and Pan Scales,"greedy,implementation",1100,/problemset/problem/382/A
3935,1681,381B,Sereja and Stairs,"greedy,implementation,sortings",1100,/problemset/problem/381/B
3936,1680,381A,Sereja and Dima,"greedy,implementation,two pointers",800,/problemset/problem/381/A
3937,1679,380E,Sereja and Dividing,data structures,2600,/problemset/problem/380/E
3938,1678,380D,Sereja and Cinema,"combinatorics,math",2500,/problemset/problem/380/D
3939,1677,380C,Sereja and Brackets,"data structures,schedules",2100,/problemset/problem/380/C
3940,1676,380B,Sereja and Tree,"graphs,implementation",2500,/problemset/problem/380/B
3941,1675,380A,Sereja and Prefixes,"binary search,brute force",1700,/problemset/problem/380/A
3942,1674,379G,New Year Cactus,dp,3100,/problemset/problem/379/G
3943,1673,379F,New Year Tree,"data structures,divide and conquer,trees",2400,/problemset/problem/379/F
3944,1672,379E,New Year Tree Decorations,"geometry,schedules,sortings",2500,/problemset/problem/379/E
3945,1671,379D,New Year Letter,"bitmasks,brute force,dp",2000,/problemset/problem/379/D
3946,1670,379C,New Year Ratings Change,"greedy,sortings",1500,/problemset/problem/379/C
3947,1669,379B,New Year Present,"constructive algorithms,implementation",1200,/problemset/problem/379/B
3948,1668,379A,New Year Candles,implementation,1100,/problemset/problem/379/A
3949,1667,378B,Semifinals,"implementation,sortings",1300,/problemset/problem/378/B
3950,1666,378A,Playing with Dice,brute force,800,/problemset/problem/378/A
3951,1665,377E,Cookie Clicker,"dp,geometry",2700,/problemset/problem/377/E
3952,1664,377D,Developing Game,data structures,2400,/problemset/problem/377/D
3953,1663,377C,Captains Mode,"bitmasks,dp,games",2400,/problemset/problem/377/C
3954,1662,377B,Preparing for the Contest,"binary search,data structures,greedy,sortings",2100,/problemset/problem/377/B
3955,1661,377A,Maze,dfs and similar,1600,/problemset/problem/377/A
3956,1660,376B,I.O.U.,implementation,1300,/problemset/problem/376/B
3957,1659,376A,Lever,"implementation,math",1000,/problemset/problem/376/A
3958,1658,375E,Red and Black Tree,"dp,implementation,math",3000,/problemset/problem/375/E
3959,1657,375D,Tree and Queries,"data structures,dfs and similar,trees",2400,/problemset/problem/375/D
3960,1656,375C,Circling Round Treasures,"bitmasks,shortest paths",2600,/problemset/problem/375/C
3961,1655,375B,Maximum Submatrix 2,"data structures,dp,implementation,sortings",1800,/problemset/problem/375/B
3962,1654,375A,Divisible by Seven,"math,number theory",1800,/problemset/problem/375/A
3963,1653,374E,Inna and Babies,"binary search,data structures,dsu,geometry,implementation",2600,/problemset/problem/374/E
3964,1652,374D,Inna and Sequence,"binary search,data structures,dp,trees",2300,/problemset/problem/374/D
3965,1651,374C,Inna and Dima,"dfs and similar,dp,graphs,implementation",2000,/problemset/problem/374/C
3966,1650,374B,Inna and Nine,"combinatorics,greedy",1600,/problemset/problem/374/B
3967,1649,374A,Inna and Pink Pony,"greedy,implementation",1800,/problemset/problem/374/A
3968,1648,373B,Making Sequences is Fun,"binary search,implementation,math",1600,/problemset/problem/373/B
3969,1647,373A,Collecting Beats is Fun,implementation,1000,/problemset/problem/373/A
3970,1646,372E,Drawing Circles is Fun,"combinatorics,geometry",2900,/problemset/problem/372/E
3971,1645,372D,Choosing Subtree is Fun,"binary search,data structures,dfs and similar,trees,two pointers",2600,/problemset/problem/372/D
3972,1644,372C,Watching Fireworks is Fun,"data structures,dp,math",2400,/problemset/problem/372/C
3973,1643,372B,Counting Rectangles is Fun,"brute force,divide and conquer,dp",2100,/problemset/problem/372/B
3974,1642,372A,Counting Kangaroos is Fun,"binary search,greedy,sortings,two pointers",1700,/problemset/problem/372/A
3975,1641,371E,Subway Innovation,"greedy,math,two pointers",2200,/problemset/problem/371/E
3976,1640,371D,Vessels,"data structures,dsu,implementation,trees",1900,/problemset/problem/371/D
3977,1639,371C,Hamburgers,"binary search,brute force",1600,/problemset/problem/371/C
3978,1638,371B,Fox Dividing Cheese,"math,number theory",1400,/problemset/problem/371/B
3979,1637,371A,K-Periodic Array,"greedy,implementation,math",1200,/problemset/problem/371/A
3980,1636,370E,Summer Reading,"dp,greedy",2500,/problemset/problem/370/E
3981,1635,370D,Broken Monitor,"brute force,constructive algorithms,greedy,implementation",2100,/problemset/problem/370/D
3982,1634,370C,Mittens,"constructive algorithms,greedy,sortings",1800,/problemset/problem/370/C
3983,1633,370B,Berland Bingo,implementation,1300,/problemset/problem/370/B
3984,1632,370A,"Rook, Bishop and King","graphs,math,shortest paths",1200,/problemset/problem/370/A
3985,1631,369E,Valera and Queries,"binary search,data structures",2400,/problemset/problem/369/E
3986,1630,369D,Valera and Fools,"dfs and similar,dp,graphs,shortest paths",2300,/problemset/problem/369/D
3987,1629,369C,Valera and Elections,"dfs and similar,graphs,trees",1700,/problemset/problem/369/C
3988,1628,369B,Valera and Contest,"constructive algorithms,implementation,math",1500,/problemset/problem/369/B
3989,1627,369A,Valera and Plates,"greedy,implementation",1000,/problemset/problem/369/A
3990,1626,368B,Sereja and Suffixes,"data structures,dp",1100,/problemset/problem/368/B
3991,1625,368A,Sereja and Coat Rack,implementation,1100,/problemset/problem/368/A
3992,1624,367E,Sereja and Intervals,"combinatorics,dp",2600,/problemset/problem/367/E
3993,1623,367D,Sereja and Sets,"bitmasks,dfs and similar",2400,/problemset/problem/367/D
3994,1622,367C,Sereja and the Arrangement of Numbers,"graphs,greedy,sortings",2200,/problemset/problem/367/C
3995,1621,367B,Sereja ans Anagrams,"binary search,data structures",2000,/problemset/problem/367/B
3996,1620,367A,Sereja and Algorithm,"data structures,implementation",1500,/problemset/problem/367/A
3997,1619,366E,Dima and Magic Guitar,"brute force,implementation,math",2300,/problemset/problem/366/E
3998,1618,366D,Dima and Trap Graph,"binary search,data structures,dfs and similar,dsu,shortest paths,two pointers",2400,/problemset/problem/366/D
3999,1617,366C,Dima and Salad,dp,1900,/problemset/problem/366/C
4000,1616,366B,Dima and To-do List,"brute force,implementation",1200,/problemset/problem/366/B
4001,1615,366A,Dima and Guards,implementation,1100,/problemset/problem/366/A
4002,1614,365B,The Fibonacci Segment,implementation,1200,/problemset/problem/365/B
4003,1613,365A,Good Number,implementation,1100,/problemset/problem/365/A
4004,1612,364E,Empty Rectangles,"divide and conquer,two pointers",3000,/problemset/problem/364/E
4005,1611,364D,Ghd,"brute force,math,probabilities",2600,/problemset/problem/364/D
4006,1610,364C,Beautiful Set,"brute force,number theory",2500,/problemset/problem/364/C
4007,1609,364B,Free Market,"dp,greedy",2300,/problemset/problem/364/B
4008,1608,364A,Matrix,"combinatorics,data structures,implementation",1800,/problemset/problem/364/A
4009,1607,363E,Two Circles,"brute force,data structures,implementation",2600,/problemset/problem/363/E
4010,1606,363D,Renting Bikes,"binary search,greedy",1800,/problemset/problem/363/D
4011,1605,363C,Fixing Typos,"greedy,implementation",1400,/problemset/problem/363/C
4012,1604,363B,Fence,"brute force,dp",1200,/problemset/problem/363/B
4013,1603,363A,Soroban,implementation,1000,/problemset/problem/363/A
4014,1602,362E,Petya and Pipes,"flows,graphs,shortest paths",2700,/problemset/problem/362/E
4015,1601,362D,Fools and Foolproof Roads,"data structures,dfs and similar,dsu,graphs,greedy",2500,/problemset/problem/362/D
4016,1600,362C,Insertion Sort,"data structures,dp,implementation,math",2000,/problemset/problem/362/C
4017,1599,362B,Petya and Staircases,"implementation,sortings",1200,/problemset/problem/362/B
4018,1598,362A,Two Semiknights Meet,"greedy,math",1500,/problemset/problem/362/A
4019,1597,361B,Levko and Permutation,"constructive algorithms,math,number theory",1200,/problemset/problem/361/B
4020,1596,361A,Levko and Table,"constructive algorithms,implementation",800,/problemset/problem/361/A
4021,1595,360E,Levko and Game,"graphs,greedy,shortest paths",2800,/problemset/problem/360/E
4022,1594,360D,Levko and Sets,number theory,2600,/problemset/problem/360/D
4023,1593,360C,Levko and Strings,"combinatorics,dp",2700,/problemset/problem/360/C
4024,1592,360B,Levko and Array,"binary search,dp",2300,/problemset/problem/360/B
4025,1591,360A,Levko and Array Recovery,"greedy,implementation",1800,/problemset/problem/360/A
4026,1590,359E,Neatness,dfs and similar,2500,/problemset/problem/359/E
4027,1589,359D,Pair of Numbers,"binary search,brute force,data structures,math,two pointers",2100,/problemset/problem/359/D
4028,1588,359C,Prime Number,"math,number theory",2000,/problemset/problem/359/C
4029,1587,359B,Permutation,"constructive algorithms,dp,math",1400,/problemset/problem/359/B
4030,1586,359A,Table,"constructive algorithms,greedy,implementation",1100,/problemset/problem/359/A
4031,1585,358E,Dima and Kicks,"brute force,dsu,graphs,implementation",2600,/problemset/problem/358/E
4032,1584,358D,Dima and Hares,"dp,greedy",2000,/problemset/problem/358/D
4033,1583,358C,Dima and Containers,"constructive algorithms,greedy,implementation",2000,/problemset/problem/358/C
4034,1582,358B,Dima and Text Messages,"brute force,strings",1500,/problemset/problem/358/B
4035,1581,358A,Dima and Continuous Line,"brute force,implementation",1400,/problemset/problem/358/A
4036,1580,357B,Flag Day,"constructive algorithms,implementation",1400,/problemset/problem/357/B
4037,1579,357A,Group of Students,"brute force,greedy,implementation",1200,/problemset/problem/357/A
4038,1578,356E,Xenia and String Problem,"dp,hashing,implementation,string suffix structures,strings",2800,/problemset/problem/356/E
4039,1577,356D,Bags and Coins,"bitmasks,constructive algorithms,dp,greedy",2500,/problemset/problem/356/D
4040,1576,356C,Compartments,"combinatorics,constructive algorithms,greedy,implementation",2200,/problemset/problem/356/C
4041,1575,356B,Xenia and Hamming,"implementation,math",2000,/problemset/problem/356/B
4042,1574,356A,Knight Tournament,"data structures,dsu",1700,/problemset/problem/356/A
4043,1573,355B,Vasya and Public Transport,"greedy,implementation",1200,/problemset/problem/355/B
4044,1572,355A,Vasya and Digital Root,"constructive algorithms,implementation",1100,/problemset/problem/355/A
4045,1571,354E,Lucky Number Representation,"constructive algorithms,dfs and similar,dp",2200,/problemset/problem/354/E
4046,1570,354D,Transferring Pyramid,dp,2900,/problemset/problem/354/D
4047,1569,354C,Vasya and Beautiful Arrays,"brute force,dp,number theory",2000,/problemset/problem/354/C
4048,1568,354B,Game with Strings,"bitmasks,dp,games",2500,/problemset/problem/354/B
4049,1567,354A,Vasya and Robot,"brute force,greedy,math",1600,/problemset/problem/354/A
4050,1566,353E,Antichain,"dp,graph matchings,greedy",2600,/problemset/problem/353/E
4051,1565,353D,Queue,"constructive algorithms,dp",2100,/problemset/problem/353/D
4052,1564,353C,Find Maximum,"implementation,math,number theory",1600,/problemset/problem/353/C
4053,1563,353B,Two Heaps,"combinatorics,constructive algorithms,greedy,implementation,math,sortings",1800,/problemset/problem/353/B
4054,1562,353A,Domino,"implementation,math",1300,/problemset/problem/353/A
4055,1561,352B,Jeff and Periods,"implementation,sortings",1300,/problemset/problem/352/B
4056,1560,352A,Jeff and Digits,"brute force,implementation,math",1100,/problemset/problem/352/A
4057,1559,351E,Jeff and Permutation,greedy,2200,/problemset/problem/351/E
4058,1558,351D,Jeff and Removing Periods,data structures,2700,/problemset/problem/351/D
4059,1557,351C,Jeff and Brackets,"dp,matrices",2800,/problemset/problem/351/C
4060,1556,351B,Jeff and Furik,"combinatorics,dp,probabilities",2100,/problemset/problem/351/B
4061,1555,351A,Jeff and Rounding,"dp,greedy,implementation,math",1900,/problemset/problem/351/A
4062,1554,350E,Wrong Floyd,"brute force,constructive algorithms,dfs and similar,graphs",2200,/problemset/problem/350/E
4063,1553,350D,Looking for Owls,"binary search,data structures,geometry,hashing,sortings",2600,/problemset/problem/350/D
4064,1552,350C,Bombs,"greedy,implementation,sortings",1600,/problemset/problem/350/C
4065,1551,350B,Resort,graphs,1600,/problemset/problem/350/B
4066,1550,350A,TL,"brute force,greedy,implementation",1300,/problemset/problem/350/A
4067,1549,349B,Color the Fence,"data structures,dp,greedy,implementation",1700,/problemset/problem/349/B
4068,1548,349A,Cinema Line,"greedy,implementation",1200,/problemset/problem/349/A
4069,1547,348E,Pilgrims,"dfs and similar,dp,trees",2800,/problemset/problem/348/E
4070,1546,348D,Turtles,"dp,matrices",2500,/problemset/problem/348/D
4071,1545,348C,Subset Sums,"brute force,data structures",2600,/problemset/problem/348/C
4072,1544,348B,Apple Tree,"dfs and similar,number theory,trees",2400,/problemset/problem/348/B
4073,1543,348A,Mafia,"binary search,math,sortings",1700,/problemset/problem/348/A
4074,1542,347B,Fixed Points,"brute force,implementation,math",1200,/problemset/problem/347/B
4075,1541,347A,Difference Row,"constructive algorithms,implementation,sortings",1300,/problemset/problem/347/A
4076,1540,346E,Doodle Jump,"math,number theory",3000,/problemset/problem/346/E
4077,1539,346D,Robot Control,"dp,graphs,shortest paths",2600,/problemset/problem/346/D
4078,1538,346C,Number Transformation II,"greedy,math",2200,/problemset/problem/346/C
4079,1537,346B,Lucky Common Subsequence,"dp,strings",2000,/problemset/problem/346/B
4080,1536,346A,Alice and Bob,"games,math,number theory",1600,/problemset/problem/346/A
4081,1535,345G,Suffix Subgroup,"*special problem,strings",2600,/problemset/problem/345/G
4082,1534,345F,Superstitions Inspection,*special problem,2800,/problemset/problem/345/F
4083,1533,345E,Black Cat Rush,*special problem,2800,/problemset/problem/345/E
4084,1532,345D,Chain Letter,"*special problem,dfs and similar,graphs",2300,/problemset/problem/345/D
4085,1531,345C,Counting Fridays,*special problem,2000,/problemset/problem/345/C
4086,1530,345B,Triskaidekaphobia,*special problem,2000,/problemset/problem/345/B
4087,1529,345A,Expecting Trouble,"*special problem,probabilities",1600,/problemset/problem/345/A
4088,1528,344B,Simple Molecules,"brute force,graphs,math",1300,/problemset/problem/344/B
4089,1527,344A,Magnets,implementation,700,/problemset/problem/344/A
4090,1526,343E,Pumping Stations,"brute force,dfs and similar,divide and conquer,flows,graphs,greedy,trees",2800,/problemset/problem/343/E
4091,1525,343D,Water Tree,"data structures,dfs and similar,graphs,trees",2100,/problemset/problem/343/D
4092,1524,343C,Read Time,"binary search,greedy,two pointers",2100,/problemset/problem/343/C
4093,1523,343B,Alternating Current,"data structures,greedy,implementation",1600,/problemset/problem/343/B
4094,1522,343A,Rational Resistance,"math,number theory",1600,/problemset/problem/343/A
4095,1521,342E,Xenia and Tree,"data structures,divide and conquer,trees",2200,/problemset/problem/342/E
4096,1520,342D,Xenia and Dominoes,"bitmasks,dfs and similar,dp",2500,/problemset/problem/342/D
4097,1519,342C,Cupboard and Balloons,geometry,1800,/problemset/problem/342/C
4098,1518,342B,Xenia and Spies,"brute force,greedy,implementation",1500,/problemset/problem/342/B
4099,1517,342A,Xenia and Divisors,"greedy,implementation",1300,/problemset/problem/342/A
4100,1516,341E,Candies Game,"constructive algorithms,greedy",2900,/problemset/problem/341/E
4101,1515,341D,Iahub and Xors,data structures,2500,/problemset/problem/341/D
4102,1514,340E,Iahub and Permutations,"combinatorics,math",2200,/problemset/problem/340/E
4103,1513,340D,Bubble Sort Graph,"binary search,data structures,dp",1800,/problemset/problem/340/D
4104,1512,340C,Tourist Problem,"combinatorics,implementation,math",1700,/problemset/problem/340/C
4105,1511,340B,Maximal Area Quadrilateral,"brute force,geometry",2000,/problemset/problem/340/B
4106,1510,340A,The Wall,math,1300,/problemset/problem/340/A
4107,1509,339E,Three Swaps,"constructive algorithms,dfs and similar,greedy",2200,/problemset/problem/339/E
4108,1508,339D,Xenia and Bit Operations,"data structures,trees",1700,/problemset/problem/339/D
4109,1507,339C,Xenia and Weights,"constructive algorithms,dfs and similar,dp,graphs,greedy,shortest paths",1700,/problemset/problem/339/C
4110,1506,339B,Xenia and Ringroad,implementation,1100,/problemset/problem/339/B
4111,1505,339A,Helpful Maths,"greedy,implementation,sortings,strings",900,/problemset/problem/339/A
4112,1504,338E,Optimize!,data structures,2600,/problemset/problem/338/E
4113,1503,338D,GCD Table,"chinese remainder theorem,math,number theory",2700,/problemset/problem/338/D
4114,1502,337E,Divisor Tree,"brute force,number theory,trees",2400,/problemset/problem/337/E
4115,1501,337D,Book of Evil,"dfs and similar,divide and conquer,dp,trees",2100,/problemset/problem/337/D
4116,1500,337C,Quiz,"binary search,greedy,math,matrices,number theory",1700,/problemset/problem/337/C
4117,1499,337B,Routine Problem,"greedy,math,number theory",1400,/problemset/problem/337/B
4118,1498,337A,Puzzles,greedy,1000,/problemset/problem/337/A
4119,1497,336E,Vasily the Bear and Painting Square,"bitmasks,combinatorics,dp,implementation",2600,/problemset/problem/336/E
4120,1496,336D,Vasily the Bear and Beautiful Strings,"combinatorics,math,number theory",2400,/problemset/problem/336/D
4121,1495,336C,Vasily the Bear and Sequence,"brute force,greedy,implementation,number theory",1800,/problemset/problem/336/C
4122,1494,336B,Vasily the Bear and Fly,math,1900,/problemset/problem/336/B
4123,1493,336A,Vasily the Bear and Triangle,"implementation,math",1100,/problemset/problem/336/A
4124,1492,335F,"Buy One, Get One Free","dp,greedy",2900,/problemset/problem/335/F
4125,1491,335E,Counting Skyscrapers,"dp,math,probabilities",2900,/problemset/problem/335/E
4126,1490,335D,Rectangles and Square,"brute force,dp",2400,/problemset/problem/335/D
4127,1489,335C,More Reclamation,games,2100,/problemset/problem/335/C
4128,1488,335B,Palindrome,"constructive algorithms,dp",1900,/problemset/problem/335/B
4129,1487,335A,Banana,"binary search,constructive algorithms,greedy",1500,/problemset/problem/335/A
4130,1486,334B,Eight Point Sets,sortings,1500,/problemset/problem/334/B
4131,1485,334A,Candy Bags,implementation,1000,/problemset/problem/334/A
4132,1484,333E,Summer Earnings,"binary search,bitmasks,brute force,geometry,sortings",2400,/problemset/problem/333/E
